,Unnamed: 0,Country,Calories2000,Population2000,Caloryrequirements2000,Cropland2000,Sufficiency2000,Percentageoftotalcal2000,Yield2000,Calories2050,Population2050,Caloryrequirements2050,Cropland2050,Sufficiency2050,Percentageoftotalcal2050,Yield2050,diffCalories,diffPopulation,diffCaloryrequirements,diffYield,gdp2017,diffCropland,Scenario
479,107,New Caledonia,,69622.68518066406,59845919614169.31,23.984688568455468,,,,723499456148687.0,147005.52756882278,126362276359970.84,26.56830682324959,572.5596886903486,0.005182096017339932,2445645473.8218412,,111.14601826596865,111.14601826596865,,,10.771948309523111,SSP3
480,108,New Zealand,4330969434697371.0,2157482.8432654403,1854518314999890.8,3.598314355707435,233.53608317950886,0.02566877171263833,5474409286.767417,1.907302126957968e+16,2904801.415570503,2496894676789015.0,16.960470010555348,763.8696756768057,0.1366113363593411,5160226416.452461,341.6601547023637,34.638447978291445,34.638447978291445,-5.739119124220204,42940.5782879727,371.3448669000708,SSP3
481,109,Nicaragua,1.7638433460922494e+16,4717731.040576935,4055243659203919.0,34.711575591123854,434.9537276481452,0.10453939440203357,4116926429.657228,2.0168585466233944e+16,8422789.600466087,7240019370820637.0,35.26841109609997,278.5708771376932,0.14445836210617946,5487738827.155396,14.576078388916526,78.53475596684414,78.53475596684416,33.29698552840791,2221.80644458727,1.604178132203549,SSP3
482,110,Niger,1.0648569368553752e+16,10542861.613089085,9062380271071050.0,23.872817387168485,117.50300748850871,0.06311189684179776,715219888.2204758,2.372166300622409e+16,59708895.95475581,5.132427424030922e+16,29.97695262090166,46.21918840031739,0.16990743302503716,1560171380.1061332,122.77167552696704,466.34430144304014,466.34430144304014,118.13870192955126,378.060307656456,25.56939608231627,SSP3
483,111,Nigeria,1.8720085415325382e+17,119144992.85244752,1.0241405723114258e+17,62.50275912086556,182.78824139419885,1.1095012472667205,3171691813.7587056,2.0907873007985338e+17,410532939.59358025,3.5288385155115174e+17,72.63148910097144,59.248596715553205,1.4975354096667552,3198943014.050639,11.691795086139676,244.56583509304141,244.5658350930413,0.859200763886269,1968.55768113599,16.205252572161342,SSP3
484,112,North Korea,2.320655785453859e+16,20164580.490516666,1.733296927513586e+16,31.875509312604642,133.88679969466278,0.13754053100259506,6205549368.585802,1.900641911086512e+16,22403655.114768945,1.925762184527752e+16,34.22338692972207,98.69556720746391,0.13613429552885015,4675371545.257271,-18.08252083514873,11.103998048981538,11.10399804898154,-24.658216902998344,,7.365772869985171,SSP3
485,113,Norway,4084461938335197.0,2668947.5977783203,2294160631360299.5,5.555164490558628,178.0373127540488,0.02420777210389443,997161491.0309057,9063897813151558.0,3255705.2892749417,2798522874028508.0,6.160240463431528,323.88149824567864,0.06492055848823743,7830852737.266295,121.93102944787728,21.984608914204564,21.98460891420458,685.3143956823328,75504.5662551423,10.89213422755108,SSP3
486,114,Oman,1037118974427772.4,667347.6053727865,573635317888313.0,2.6987075379034704,180.79761515480808,0.0061467924433163965,1143266672.8971956,3532029305134556.5,1453941.4151160796,1249771691898404.2,8.841453869033906,282.61396285663994,0.025298312030111854,8176284177.409806,244.7052781342889,117.86867944238665,117.86867944238665,615.1685928786828,15668.3666272179,227.61808179861225,SSP3
487,115,Pakistan,1.826853989302849e+17,129189192.71616554,1.11047800328998e+17,42.559549504928185,164.51059668813642,1.082739065948041,5358948415.8744545,1.948321679444052e+17,322459721.6950847,2.771783152760524e+17,45.79893051523936,70.29127359777928,1.3954937947415886,5321992016.67399,6.6829595318107105,149.60270663161674,149.60270663161674,-0.6896203570646581,1547.85341366929,7.611408128124273,SSP3
488,116,Panama,9051119650481718.0,2082839.753738404,1790356981319688.0,35.38718348942073,505.5483205260023,0.05364413846717077,3520038590.972223,8882796555919581.0,4116681.972992925,3538596906935393.0,39.238085652458345,251.02595151513145,0.06362341293289342,3999130841.411751,-1.7980777397961871,97.64756100914929,97.64756100914929,13.610426080789216,15087.681632718799,10.88219457812706,SSP3
489,117,Papua New Guinea,2.123016589506739e+16,4541411.434844972,3903683734106865.5,13.935501994324314,543.8495365179654,0.12582685932070167,3692587454.2193656,1.6799178616818486e+16,8734147.615464862,7507654936563210.0,18.996239202925487,223.7606650647249,0.120324840419654,2845500307.083986,-19.623519067828084,92.32231522672022,92.32231522672024,-22.94020541524206,2555.8531616211803,36.31542811060788,SSP3
490,118,Paraguay,3.5441187447311496e+16,5704727.678309202,4903641294082632.0,20.94727890258136,722.7524470454114,0.2100526830140121,3903623926.0101523,3.784464819376693e+16,11314031.369060244,9725258514059962.0,26.04232467097868,389.13770918330147,0.2710639227381074,4045134309.712258,6.814303252588028,98.3272823360003,98.32728233600037,3.625102888605899,4365.52616174354,24.323186758970667,SSP3
491,119,Peru,2.4757120138414744e+16,15456971.437288642,1.3286426223207384e+16,5.496586768232431,186.3339300012182,0.1467303971263732,4795907029.058391,6.902451249379032e+16,28676925.50459725,2.464996824061418e+16,17.271920494700762,280.0186670425929,0.4943910437707249,4014069067.4268365,178.8338133255867,85.52745355675941,85.52745355675938,-16.302191783418643,6571.92864469964,214.22992527879242,SSP3
492,120,Philippines,1.0345750755899133e+17,50368466.69346619,4.32954747580362e+16,65.17290885903627,238.9568612821096,0.6131715274217506,6997625192.293233,8.274573798665184e+16,121231439.14462703,1.042075143027428e+17,63.86059748339449,79.40477089421748,0.5926699123659875,5863485209.387394,-20.01516300822454,140.68915951406802,140.68915951406802,-16.207498283202035,2988.95270336383,-2.0135841695821797,SSP3
493,121,Poland,1.5558857046520822e+17,37130409.63464356,3.191637186169873e+16,60.40969374043721,487.4882744799775,0.9221416951990656,8426507520.300752,1.075010127119374e+17,30005721.56652697,2.579216811554742e+16,58.34509467408847,416.7971154279823,0.7699806338486785,6101541180.361132,-30.906870350109767,-19.188282968656193,-19.188282968656186,-27.591102652414648,13811.664243680802,-3.4176618660238747,SSP3
494,122,Portugal,1.831749367991876e+16,7393933.918613434,6355640748092142.0,52.597282913697796,288.2084498784386,0.10856404569624603,3722322056.6322474,2.3188544435471548e+16,6879486.71564086,5913434793596992.0,48.108890022998885,392.13325664096055,0.1660889482994606,5623926848.10272,26.59322701798206,-6.957692733465045,-6.957692733465039,51.086519719116936,21136.2972102005,-8.53350713584106,SSP3
495,123,Puerto Rico,368807762416524.06,2525429.521972656,2170796081349646.0,18.860240747164106,16.989516684000357,0.0021858483191951267,2960030561.7283945,450683258533281.9,2423556.6355107143,2083228694969122.5,18.938605619146728,21.63388300197938,0.0032280382511402127,4079999049.209928,22.48134633024173,-4.033883566165303,-4.033883566165303,37.836382568549226,,0.415503031128638,SSP3
496,124,Qatar,,222671.68753433228,191403015812323.7,7.727857011691254,,,,117704353569806.22,1571789.0786747348,1351070597301835.2,4.0771923186075085,8.711932137733475,0.0008430625022229617,8660654783.94828,,605.8773821132472,605.8773821132472,,,-47.24032403240328,SSP3
497,125,Republic of Serbia,5.049452883688074e+16,7914610.037261963,6803200922779452.0,62.51701034211807,742.2172211290676,0.29927076443144945,10031696185.224493,3.044748494854089e+16,7302756.714743966,6277267103076045.0,52.25086519762539,485.0436415812342,0.2180814223824729,7492951633.347536,-39.684234824728186,-7.730681860981058,-7.730681860981058,-25.30723124984811,,-16.421362903171847,SSP3
498,126,Republic of the Congo,4358054720377776.0,2154384.1823272705,1851854783523963.5,18.097120784841206,235.33458234153062,0.02582930067165891,1028589679.0128256,1.1326717598013882e+16,7498938.633136925,6445900175578673.0,14.547423467577328,175.71971779716614,0.08112810266182033,3718253207.4179735,160.87489658540017,248.07805843785053,248.07805843785061,261.4904255102496,,-19.614707551917487,SSP3
499,127,Romania,1.0591504917877075e+17,21778050.56193638,1.8719867811776464e+16,58.27155635541322,565.7895143476427,0.6277368749180979,7214606838.020833,5.794094846167802e+16,18261650.15432185,1.5697257931401204e+16,46.98900064184953,369.11509459095686,0.4150045389978209,5357021706.475796,-45.25287761799331,-16.146534317265683,-16.146534317265687,-25.74755871318728,10813.7166001986,-19.362029125751306,SSP3
500,128,Russia,8.952851703671722e+17,129711293.73415405,1.1149658531153546e+17,24.645716592078728,802.97093212822,5.306172440690814,2252455890.595518,7.233395647322668e+17,121571142.44054016,1.0449951476332733e+17,23.85704301427322,692.194185179234,5.180950788182955,4432294771.6635065,-19.172521424429725,-6.275591784858216,-6.275591784858209,96.77609626760186,10743.0965915463,-3.2000431996324736,SSP3
501,129,Rwanda,3038773130109210.5,7270383.6481933575,6249440024395807.0,72.67452799397925,48.62472666745845,0.018010188005107255,1723581671.2177124,3657683960083095.0,23749682.116763484,2.041463300551697e+16,72.24765868886577,17.91697141503656,0.02619831890839653,2187992822.588448,20.36712855729511,226.66339585346526,226.66339585346526,26.944539915107583,748.3932599965581,-0.5873712797265761,SSP3
502,130,Saudi Arabia,2.0326795137155544e+16,6884714.559170723,5917928517199174.0,6.826976730157273,343.47821333225176,0.12047276525323047,1941393535.7556946,3.645042388806486e+16,14229262.119713224,1.2231117986552494e+16,11.61802518887222,298.0138359235868,0.2610777310962821,7457226557.0248375,79.60291011692217,106.67904235418536,106.67904235418536,284.1172034253265,20760.9060117662,70.1781864518612,SSP3
503,131,Senegal,1.975130087783536e+16,7190726.768310548,6180968961870538.0,31.83788806707233,319.5502355646525,0.1170619282599983,3390056183.28132,1.6184921221144882e+16,23995846.34126921,2.062622961879648e+16,32.982300039713024,78.46766723859083,0.11592519536575695,2909475993.462736,-17.622684107262785,233.7054391639331,233.70543916393314,-14.176171834220696,1033.06990554174,3.5944971294257337,SSP3
504,132,Sierra Leone,8466281479341677.0,3202262.00201416,2752584360381321.0,68.20975517857433,307.57573141804903,0.050177922016054304,1840641723.0862696,8898839642979275.0,9951247.285631547,8553843385546738.0,59.808020410211476,104.0332309335412,0.06373832223496867,2223705344.4474177,5.7247205679920885,210.75681125942867,210.75681125942882,20.811416831237093,499.426295360288,-12.317497323318285,SSP3
505,133,Slovakia,1.892275192378677e+16,5053809.128814697,4344127981900893.5,41.91663460570177,435.5937947184189,0.11215128774985474,7767542386.476426,1.304501486075587e+16,4382165.04937366,3766799522315364.0,37.85663400791052,346.3156131212792,0.0934354808169622,6877628356.359973,-31.06174559971018,-13.289858447791481,-13.289858447791483,-11.45682876048191,,-9.68589352647835,SSP3
506,134,Slovenia,7831237731363174.0,1901337.828109741,1634342463597430.8,28.998798812865747,479.1674881973914,0.046414147360014174,11840046012.861738,4667648726236759.0,2026299.9638746763,1741756791447574.8,29.559262864623552,267.985102693785,0.03343223504732307,7842103693.365041,-40.397049785075744,6.5723268068131295,6.572326806813126,-33.766273502263154,23597.2917255702,1.9327147147527592,SSP3
507,135,Solomon Islands,,108502.29959106444,93265864170989.23,5.059833506763789,,,,498122904079534.56,261931.35925048523,225149648127735.84,28.980941656094533,221.2408094890429,0.0035678267556926366,2783095475.106333,,141.40627455609817,141.4062745560981,,2132.1150583547,472.76472866852106,SSP3
508,136,Somalia,2.028287778565521e+16,3761369.5924453735,3233179267426232.0,18.049401584752953,627.3353905860397,0.12021247607620365,2496247379.2098627,1.810137526790612e+16,14107345.317404816,1.2126321351208244e+16,30.81431306065751,149.27342549851306,0.12965188002147482,1655719522.7369983,-10.641447302599923,275.05873779963287,275.0587377996329,-33.67165704301777,499.816801687482,70.72207583151999,SSP3
509,137,South Africa,1.0899273587920272e+17,40393292.4071891,3.472106432090957e+16,15.680519251533651,313.9095474488827,0.6459776957106675,5934180506.540188,1.9470713732035664e+17,55638153.82034354,4.78251660701218e+16,44.30387856171472,407.1227625950632,1.3945982575115037,4341814286.266132,78.64663147134587,37.74107161029834,37.74107161029834,-26.833801542084444,6160.73456881527,182.5408894375837,SSP3
510,138,South Korea,4.253433025386242e+16,37682752.725097656,3.2391152173675816e+16,38.626646037134755,131.31465662536678,0.25209229242982434,12038725382.020685,3.834582118162447e+16,34701850.853369385,2.9828843447284988e+16,47.014057386854105,128.55282588944866,0.2746535958502337,9077368533.916115,-9.847361054563024,-7.910520479951337,-7.910520479951337,-24.59859124726964,,21.714055477806404,SSP3
511,139,South Sudan,7019148905936682.0,5727653.576472757,4923347822996572.0,6.092730485119746,142.56861709324676,0.041601062672032806,2391048407.742243,6250088912708226.0,10895191.014663246,9365233816429160.0,11.1689021623033,66.73713689607915,0.044766531042021364,1855189069.4283862,-10.339103492820094,90.22084470012226,90.22084470012229,-22.41106188309433,,83.31521785808631,SSP3
512,140,Spain,1.82743083310219e+17,30947154.20230484,2.6601400073446184e+16,54.97210527345146,686.9679144919713,1.0830809494921851,6586115609.891618,1.6351486398799702e+17,33605830.953802004,2.888673214211436e+16,51.37352195809927,566.0552504989182,1.171182256250294,6505778945.227843,-10.517161938269183,8.591021759600611,8.591021759600602,-1.2197882549027488,28156.8158362352,-6.546198835666764,SSP3
513,141,Sri Lanka,2.3440388952824148e+16,13038133.22982788,1.12072533710293e+16,47.89016543141711,209.15373443253682,0.13892640018770666,8039654168.950438,2.0598721741266628e+16,21639117.552843645,1.8600444470485576e+16,49.79608551420221,110.74316946539551,0.14753923170299396,7030199106.069191,-12.118692624134269,65.96791251786671,65.96791251786671,-12.555951309197038,4065.22487411082,3.9797734370213127,SSP3
514,142,Sudan,6.505838849505045e+16,22181250.200667147,1.906644814123846e+16,42.603262198416,341.21923503065517,0.38558778754998907,1439125475.8879778,7.1410249160257336e+16,54392551.5090764,4.675447746341434e+16,48.23952198571525,152.73456796974423,0.5114789854030953,1996486847.854095,9.796825555187553,145.21860137279566,145.21860137279563,38.72917138251688,2898.5493455103997,13.229643685616193,SSP3
515,143,Suriname,498843536472397.06,332554.76483154297,285855761980073.6,0.9488703504470982,174.50882676528676,0.002956543806439925,4766677624.036982,344031052167649.94,447375.000958161,384552366448611.25,4.794113274862498,89.46273178470318,0.002464137229306859,5260616330.216874,-30.118977849172605,34.52671507647191,34.526715076471895,10.362326658910245,5900.55648589599,405.2442910249604,SSP3
516,144,Swaziland,2370858258137237.0,1170810.430847168,1006399376095454.4,31.386189031815253,235.57827185222416,0.014051592907489668,4198048906.382979,4907306160888198.0,1802280.406737737,1549195180621590.2,71.43489715943055,316.7648739340396,0.03514879174557427,3788142356.371439,106.98437555452284,53.93443372670106,53.93443372670106,-9.764215690491184,,127.59977991281168,SSP3
517,145,Sweden,3.452801867196825e+16,6285469.560706378,5402832497644184.0,10.997863086018288,639.0725362487847,0.20464051809739844,4181380736.264453,3.348139978998424e+16,7184474.3103401065,6175594505310596.0,12.677467638969073,542.1567067137015,0.23981196811153704,7999624644.804365,-3.03121616078626,14.302905152128305,14.302905152128297,91.31538478246887,53442.0082808022,15.272099132476797,SSP3
518,146,Switzerland,1.2169262212804322e+16,7323201.905639647,6294841278040201.0,16.81326849157975,193.32119231119088,0.07212473289448121,12415297556.462584,7929346067027315.0,7473271.586977021,6423837424375773.0,18.522087046386552,123.43628182336569,0.0567942827390429,9288670489.930395,-34.80711992989112,2.049235884399182,2.049235884399184,-25.183665975888534,80189.6968607849,10.163511964747348,SSP3
519,147,Syria,1.925472833488352e+16,14398692.700757146,1.2376756278253324e+16,48.36938201620713,155.5716853592341,0.11411884416855266,2696922385.8542557,2.831317567869518e+16,32108235.4234448,2.759943646410756e+16,52.50535341113349,102.5860644492355,0.20279434030792032,3932416170.1785116,47.15993602109707,122.99410155309728,122.99410155309721,45.811247324157236,,8.550804708525153,SSP3
520,148,Taiwan,1.11106269455293e+16,15743958.159973145,1.3533112835358916e+16,28.96081909496259,82.09956630598529,0.06585041777580866,11743800398.963728,6153197402047988.0,16111151.665481785,1.3848743192856504e+16,34.23432798042579,44.43144996162502,0.044072541423592,6165302490.113404,-44.61881015162783,2.332282020681293,2.33228202068129,-47.50164103046718,,18.209115108834972,SSP3
521,149,Tajikistan,1.2516224418643118e+16,5861997.344711304,5038826367580219.0,27.99260680610291,248.3956283783152,0.07418110705940574,3282808115.9207163,8572780356392096.0,9373992.790380778,8057649852791557.0,29.923613519867374,106.39306141383238,0.06140290855071447,3275070740.767189,-31.308705716543273,59.91124251937777,59.91124251937777,-0.2356937987329397,800.966964138605,6.8982739876282935,SSP3
522,150,Thailand,2.301467358776977e+17,59542832.57894135,5.11815303140435e+16,69.105018487989,449.6675548103895,1.364032721248306,6817886315.228342,1.7937400963567232e+17,71733698.82290588,6.166049416569933e+16,72.16328559419496,290.9058904939088,1.2847740700392216,5039874554.542966,-22.06099044317977,20.47411202314233,20.474112023142343,-26.07863608277,6593.8198059239,4.425535472127124,SSP3
523,151,The Bahamas,,5025.09846496582,4319449013022.995,2.1158515435310443,,,,7693418432702.433,4591.00557211179,3946313614647.9917,2.089836975372876,194.9520282459528,5.510444089628117e-05,3859565972.2684026,,-8.638495262937763,-8.638495262937765,,,-1.2295081967213075,SSP3
524,152,Togo,8900971594647637.0,4563354.041992188,3922545050645434.5,49.60428125464549,226.91827575525303,0.05275424159156033,2824235044.571429,7034829492812552.0,11032793.159982724,9483513180492150.0,46.580427103893115,74.17957205230009,0.050387269247480236,2739005676.3951826,-20.81681236093345,141.7693884467098,141.76938844670985,-3.0177859431377296,617.1766096680931,-6.0959539666128935,SSP3
525,153,Trinidad and Tobago,281420424491387.5,692438.9331054689,595203195924133.2,27.429760665972942,47.281403463307065,0.0016679214066187382,3370883997.4999995,273463877576314.0,688632.1659645194,591930994058951.8,28.06104751994451,46.19860766220987,0.0019586968018166944,3202417755.5238447,-2.8272812570208816,-0.5497621463710433,-0.5497621463710329,-4.997687315882036,16145.1845729645,2.301466868993458,SSP3
526,154,Tunisia,7531868691293606.0,7199874.489059447,6188832113933275.0,51.86021054907628,121.70096962780224,0.044639848172905186,1157407606.363637,1.4828220732556538e+16,10753201.45406547,9243183139878326.0,56.7383020998229,160.42331422150892,0.10620776968024,3536874743.374386,96.92847916703742,49.35262372150336,49.35262372150336,205.58592529788186,3490.8282928838207,9.406231673761518,SSP3
527,155,Turkey,2.6216299791619635e+17,51480927.234375,4.425171802748789e+16,57.32493838388129,592.4357507506222,1.5537865705307026,5814598118.545744,2.1970110337933347e+17,97204615.07327312,8.355465700160875e+16,60.8620044716409,262.94297800193635,1.5736186159527064,4694134336.689104,-16.196606615998164,88.81675271840746,88.81675271840746,-19.26984047758872,10540.617998709,6.170204779067272,SSP3
528,156,Turkmenistan,2.9226169443497188e+16,2741409.855224609,2356447376304693.0,24.58930738872434,1240.264040579966,0.17321754004307266,4349011917.313117,2.548636127132931e+16,5660524.505452246,4865645351774115.0,26.89576057880357,523.8022796305213,0.1825471603581965,4552484218.702878,-12.61153479264328,106.48224105068992,106.48224105068992,4.678586889581786,7355.831344924921,9.379903035157783,SSP3
529,157,Uganda,2.735814201178794e+16,23529453.93838501,2.0225330369087296e+16,54.72697167910186,135.26672500540482,0.16214612279562182,2096514800.2704792,1.949783168335238e+16,109568226.41799264,9.418210822324605e+16,48.3978643934644,20.702267183418094,0.1396540592454847,1923319673.5955524,-28.048624735815892,365.664127628765,365.664127628765,-8.261097257819607,604.04274819749,-11.564877594084566,SSP3
530,158,Ukraine,2.854373408527028e+17,46235532.08137512,3.974290748884802e+16,78.30219306544859,718.2095092886632,1.6917288498764318,6250075300.664932,2.0337892412609405e+17,36357419.56045096,3.125192891867464e+16,74.14879933458162,650.7723880191111,1.4567103040200742,4723863309.468405,-28.74823429592231,-21.364764448992513,-21.36476444899252,-24.41909765525796,2639.82432586795,-5.304313414817599,SSP3
531,159,United Arab Emirates,607588247804967.0,770094.966453552,661954380789312.1,9.758483477339082,91.78702723901924,0.0036010515112945866,1672512385.7677908,1283191246034469.5,2338887.9665204696,2010449623821832.8,8.946107494615594,63.826083022918176,0.009190912569523922,8366884458.591475,124.22413865246708,203.71422595988858,203.71422595988847,400.2584453059543,40698.8493360368,-8.324817935183965,SSP3
532,160,United Kingdom,1.3201374657584685e+17,48930374.3016243,4.20593264903187e+16,35.47435481618621,313.87508453382867,0.7824185265861351,17596256581.98052,6.189398432180682e+16,50967334.18534653,4.381024628236924e+16,38.13749520329385,141.27741698342174,0.4433183286117352,10249535101.975613,-52.96740098587957,4.162976296003138,4.162976296003136,-41.751616008647716,39720.4434267836,7.507227124797517,SSP3
533,161,United Republic of Tanzania,7.1896268244421416e+16,31683782.71878529,2.7234587530499864e+16,30.193845041392798,263.9888273097773,0.4261145049354561,2559087662.3910336,5.948046723781626e+16,104417033.70722666,8.975427174888936e+16,33.178285178740765,66.27034689137487,0.4260314085422901,2476777554.078591,-16.034702906399385,229.55987179307945,229.55987179307945,-3.2163848672357687,,9.884266588957427,SSP3
534,162,United States of America,2.4737929064587817e+18,242453711.47114512,2.084071490378096e+17,26.39349752749481,1187.0000227343367,14.661665554947882,11415874237.922241,1.8158690238155827e+18,281958359.95475614,2.423643572581095e+17,34.06875604071933,749.2310521062906,13.006240096456713,8655268432.583775,-26.53779481861721,16.293686841874777,16.293686841874777,-24.182167285691072,59531.661964344006,29.080111513182363,SSP3
535,163,Unknown,7.689175712482603e+16,53347329.60439581,4.585603084469853e+16,25.799203809563302,167.68079510683506,0.4557217477473854,5333275225.782798,6.770189182538137e+16,68776688.05456129,5.911872163449952e+16,30.067202859198705,114.51853144583731,0.4849177162651338,5126167165.275155,-11.841848042292778,28.922456971293467,28.922456971293464,-3.8833184439163126,,16.543142498270946,SSP3
536,164,Uruguay,3.480815623124396e+16,1733165.9728739262,1489786141133105.0,21.6202585417594,2336.453217692674,0.20630083622376874,8745299348.08904,1.5312394616709078e+16,2682895.552420324,2306149944471700.0,19.279836237308864,663.9808765867949,0.10967568597989127,4635450821.884615,-56.00917636951836,54.79738204019557,54.797382040195586,-46.994943942113075,16245.598367743101,-10.825135601084632,SSP3
537,165,Uzbekistan,7.076657898974693e+16,20449980.99006653,1.7578292409536436e+16,47.145830236360894,402.57937085717833,0.4194190673384723,6383673211.652403,3.798872553680514e+16,35132562.122154504,3.019907208615096e+16,48.76905448105839,125.79434701977631,0.2720958829133391,4160686110.8281264,-46.254010596736315,71.79752949022281,71.79752949022281,-34.82300905952641,1504.22654579673,3.4429858092637926,SSP3
538,166,Vanuatu,,17145.465801239014,14737813766100.025,23.43094990337446,,,,200572488423726.84,72595.94238945513,62401657179415.89,18.901029020696033,321.42173379634,0.0014366090874226578,3569572583.2673874,,323.4118992801525,323.41189928015257,,3123.6145921365196,-19.33306545982603,SSP3
539,167,Venezuela,8.695233118317691e+16,21421509.95474863,1.8413394419353056e+16,19.735620636119865,472.22325880222985,0.5153487164193415,5682315922.620475,8.17723157682695e+16,38756676.04969861,3.331426981541968e+16,27.10226967483211,245.45732570857902,0.5856977337994391,5596892531.3892355,-5.918707960727803,80.92410913875466,80.92410913875464,-1.5033199912589004,,37.326665193543015,SSP3
540,168,Vietnam,1.3449577450232774e+17,72730212.48258972,6.251707239472206e+16,47.06923399991784,215.134473433344,0.7971289994236519,8593267212.791002,8.076449240196896e+16,100318860.22561789,8.623158427843549e+16,47.95718479060604,93.65998906060487,0.5784791555291953,5165006011.619612,-39.9483797840656,37.932857338526794,37.93285733852677,-39.894735218619225,2343.1245745760502,1.886478098814506,SSP3
541,169,West Bank,1062603292216039.2,1599216.3837890625,1374646423095483.5,50.574247504528465,77.30011691466281,0.006297832792462859,4854118774.0740795,1983709326880936.8,4425902.734429507,3804395342947242.5,77.05707788954406,52.14256532403829,0.014208403496404528,6483996137.675865,86.68390559415151,176.75446420471917,176.7544642047192,33.57720400883029,,52.364259859020756,SSP3
542,170,Western Sahara,,174.47637020051482,149975525915.1075,0.3399236906000693,,,,9494165795029.418,4366.522824830956,3753353857154.069,0.8671522719389525,252.95152432625267,6.800237144100338e-05,3406361119.696576,,2402.644237619561,2402.6442376195605,,,155.10204081632662,SSP3
543,171,Yemen,5886946666665362.0,14663214.431109905,1.2604132544621296e+16,11.335676844518812,46.70648016294914,0.03489073112834594,1202303441.6467214,1.1011081299605234e+16,51809997.96660965,4.453457900214849e+16,15.609018807113396,24.72479036811828,0.07886734407933534,3121538156.797907,87.70883436705086,253.3331535866245,253.33315358662446,159.62981129976043,,37.698163252253345,SSP3
544,172,Zambia,4.1397213166334616e+16,10346346.888355257,8893461126557968.0,17.363928248361088,465.47921644041145,0.2453528315838415,3191149479.382275,8.767859690873378e+16,37193999.63700355,3.1971032237977324e+16,40.309258766304715,274.2438725659389,0.6280017268642243,2991711280.439397,111.93860699676556,259.4891997953901,259.4891997953901,-6.2497291409076965,1509.7970134517402,132.14366121392692,SSP3
545,173,Zimbabwe,4.375824213301574e+16,12044921.053649902,1.0353513014691114e+16,37.36844439072327,422.6414944466193,0.2593461682874285,2875714022.106857,5.2926417446147176e+16,15986031.205431554,1.374119277340883e+16,56.47189116139258,385.16610834954116,0.3790877446124639,2494278894.011987,21.083253839365014,32.720099486143184,32.72009948614319,-13.264014612114186,1079.60829052607,51.12186788115736,SSP3
546,174,Africa,1.3635610402197028e+18,733493489.803519,6.304926664978598e+17,24.88733451977633,216.26913565763599,8.081547927177397,2384412607.6614976,1.7512143853982897e+18,2052400090.5964007,1.7641918078744015e+18,36.427767203396726,99.2643984390933,12.543148463978765,2776062748.090443,28.793091414620985,179.81163011360576,179.81163011360576,16.425434892036336,,46.37070584818945,SSP3
547,175,Asia,7.48875428486077e+18,3517987989.9486237,3.023974526460089e+18,34.44847374261248,247.6460770199417,44.3843178873797,4937351054.01377,5.987023812639554e+18,5232961683.210657,4.4981230388458e+18,35.96321496777124,133.10049015857507,42.882315932000814,5294924289.178472,-19.925989342359653,48.74870801611458,48.74870801611456,7.242208043400438,,4.397121441363142,SSP3
548,176,Europe,2.5394318428930355e+18,512063049.0107875,4.401565953534477e+17,46.71217218011904,576.9382691752833,15.050694131620107,9083797545.037424,1.6607199658025649e+18,474515578.54241854,4.078817284255994e+17,45.2077969453662,407.1572345770061,11.894978285835435,7220491381.948198,-34.57857982946084,-7.332587371985505,-7.3325873719855075,-20.512414041054548,,-3.2205208290294687,SSP3
549,177,North America,3.229553770698276e+18,415407627.5510652,3.5707401145220685e+17,26.28310044634555,904.4494046384946,19.140905915799184,9475243820.17325,2.533677595757428e+18,566335443.7204121,4.8680778903597325e+17,33.55086813622453,520.467760134832,18.147574910546545,7868393944.390965,-21.47370757054729,36.33246145698029,36.33246145698028,-16.958401348588236,,27.651865900354625,SSP3
550,178,Oceania,3.342906611736874e+17,19719638.46883613,1.6950508236849818e+16,26.215582777244787,1972.1571560134769,1.9812725064715,3930828141.87445,4.094776054543403e+17,31391466.45657939,2.6983319779414228e+16,32.29418683576747,1517.5212271943415,2.932900986146345,5389718637.148323,22.58827745651681,59.18885382299878,59.1888538229988,37.114074760291814,,23.18698809854012,SSP3
551,179,South America,1.8400397352233487e+18,309053283.40658075,2.6565447608421165e+17,24.77466346122,692.6439796331766,10.905539883804783,4825606234.205547,1.5517063692708506e+18,470616553.26307386,4.045302237711067e+17,30.691195802002373,383.58230809197687,11.114163705227373,4074940817.630508,-15.625341910014026,52.276833326486795,52.276833326486795,-15.555877959002675,,23.881383293232503,SSP3
552,180,World,1.6872523092193597e+19,5561072407.793808,4.780158814929363e+18,32.76540427081427,406.33916797668587,0.6060606060606047,870212190636.3303,1.3961521626148364e+19,8896997503.844194,7.64763662936687e+18,36.35509227583493,285.88485849159713,0.5747126436781613,4799617842.987499,-17.252911435587624,59.987082552190955,59.9870825521909,52.94302811513294,,10.955726275650331,SSP3
553,181,Antarctica,,,,,,,,,,,,,,,,,,,,,SSP3
554,182,French Southern and Antarctic Lands,,,,,,,,,,,,,,,,,,,,,SSP3
555,183,Northern Cyprus,,,,,,,,,,,,,,,,,,,,,SSP3
556,184,Greenland,,,,,,,,,,,,,,,,,,,,,SSP3
557,185,Somaliland,,,,,,,,,,,,,,,,,,,,,SSP3
